feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
lane_spread__idelayctrl__all__no_bit__ctrl_none__lane__value_ps,lane_spread,idelayctrl,all,,,lane,6,5,564.0,1581.0,1872.0,1348.0,1558.0,1825.0,-23.0,-524.0,-1261.0,0.533333,fail_higher,0.533333,0.066667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,0,endpoint,6,5,977.0,1251.0,2005.0,873.0,1228.0,2088.0,-23.0,-1132.0,-1111.0,0.516667,fail_higher,0.516667,0.033333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,6,5,869.0,1138.5,2081.0,787.0,1348.0,1682.0,209.5,-1294.0,-813.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,1,endpoint,6,5,1046.0,1201.5,2308.0,1024.0,1376.0,1741.0,174.5,-1284.0,-695.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_ld__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dqs1,,endpoint,6,5,902.0,1452.5,1628.0,851.0,1345.0,1789.0,-107.5,-777.0,-887.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__all__no_bit__ctrl_none__endpoint__value_ps,direct_max,clocking,all,,,endpoint,6,5,6735.0,6922.5,7065.0,6389.0,6974.0,7485.0,51.5,-676.0,-750.0,0.5,fail_higher,0.5,0.0,overlap,0.0
lane_spread__clocking__all__no_bit__ctrl_none__lane__value_ps,lane_spread,clocking,all,,,lane,6,5,6616.0,6803.5,6946.0,6270.0,6855.0,7366.0,51.5,-676.0,-750.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,2,endpoint,6,5,892.0,1041.0,1613.0,856.0,998.0,1570.0,-43.0,-757.0,-678.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,6,5,1146.0,1434.5,2029.0,1052.0,1404.0,1856.0,-30.5,-977.0,-710.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,0,endpoint,6,5,893.0,1325.0,1942.0,853.0,1343.0,1863.0,18.0,-1089.0,-970.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,4,endpoint,6,5,663.0,868.0,1756.0,451.0,878.0,1741.0,10.0,-1305.0,-1078.0,0.5,fail_higher,0.5,0.0,overlap,0.0
