sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
seed3-exact-abort-baseline,pass,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,3,endpoint,1,1993.0,1993.0,1993.0,1993.0,0.0,1993.0
seed3-exact-abort-baseline,pass,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,4,endpoint,1,1282.0,1282.0,1282.0,1282.0,0.0,1282.0
seed3-exact-abort-baseline,pass,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,0,endpoint,1,1266.0,1266.0,1266.0,1266.0,0.0,1266.0
seed3-exact-abort-baseline,pass,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,1,endpoint,1,1569.0,1569.0,1569.0,1569.0,0.0,1569.0
seed3-exact-abort-baseline,pass,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,2,endpoint,1,1452.0,1452.0,1452.0,1452.0,0.0,1452.0
seed3-exact-abort-baseline,pass,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,3,endpoint,1,1809.0,1809.0,1809.0,1809.0,0.0,1809.0
seed3-exact-abort-baseline,pass,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,4,endpoint,1,1078.0,1078.0,1078.0,1078.0,0.0,1078.0
seed3-exact-abort-baseline,pass,direct_max,idelay_ld,lane0,dq0,,endpoint,1,2134.0,2134.0,2134.0,2134.0,0.0,2134.0
seed3-exact-abort-baseline,pass,direct_max,idelay_ld,lane0,dq1,,endpoint,1,2244.0,2244.0,2244.0,2244.0,0.0,2244.0
seed3-exact-abort-baseline,pass,direct_max,idelay_ld,lane0,dq2,,endpoint,1,2028.0,2028.0,2028.0,2028.0,0.0,2028.0
seed3-exact-abort-baseline,pass,direct_max,idelay_ld,lane0,dq3,,endpoint,1,1838.0,1838.0,1838.0,1838.0,0.0,1838.0
seed3-exact-abort-baseline,pass,direct_max,idelay_ld,lane0,dq4,,endpoint,1,1975.0,1975.0,1975.0,1975.0,0.0,1975.0
